number,title,state,created_at,closed_at,author,url,ai_summary
9796,[BUG]  Context compaction erases .claude/project-context.md instructions,open,"Oct 17, 2025",,nickfox,https://github.com/anthropics/claude-code/issues/9796,"Context compaction during long conversations erases project context instructions from `.claude/project-context.md`, causing the assistant to forget them."
9881,[FEATURE] Add Interactive Shell Support to the Bash Tool via Pseudo-Terminal (PTY),open,"Oct 19, 2025",,coygeek,https://github.com/anthropics/claude-code/issues/9881,Request to add pseudo-terminal (PTY) support enabling interactive shell sessions in the Bash tool.
9883,[BUG] Claude Code Bash tool incompatible with MSYS/Git Bash on Windows (requires cygpath),open,"Oct 19, 2025",,ssullivan32,https://github.com/anthropics/claude-code/issues/9883,Claude Code Bash tool fails on Windows MSYS/Git Bash due to missing cygpath conversion for path compatibility.
9907,"Claude Code cannot render Nerd Font Unicode characters, causing confusion when editing terminal configurations",open,"Oct 19, 2025",,jardahrazdera,https://github.com/anthropics/claude-code/issues/9907,"Claude Code lacks Nerd Font Unicode character rendering support, displaying icons as blank spaces instead of their intended glyphs."
9935,"Excessive scroll events causing UI jitter in terminal multiplexers (4,000-6,700 scrolls/second)",open,"Oct 20, 2025",,rinadelph,https://github.com/anthropics/claude-code/issues/9935,"Claude Code streaming generates excessive scroll events (4,000-6,700/sec) in terminal multiplexers, causing severe UI jitter and flickering."
9950,"[URGENT] Account Disabled Immediately After Payment - No Service Access, No Refund, No Support Response (Invoice: DFON03V2-0005)",open,"Oct 20, 2025",,kylizational,https://github.com/anthropics/claude-code/issues/9950,"User's account disabled immediately after payment with no service access, refund, or support response."
10008,Task tool causing infinite scroll in version 2.0.24,open,"Oct 20, 2025",,vanman2024,https://github.com/anthropics/claude-code/issues/10008,"Task tool with subagents causes infinite scroll in Claude Code 2.0.24, making subagents unusable."
10018,[FEATURE] Allow Claude Code Web to start sessions from branches other than default branch,open,"Oct 21, 2025",,mathiaswillburger,https://github.com/anthropics/claude-code/issues/10018,Claude Code Web should allow starting coding sessions from non-default branches to support GitFlow and multi-branch development workflows.
10021,[BUG] Bun crashes  leads to Claude Code crashing,open,"Oct 21, 2025",,Richard-Starrtec,https://github.com/anthropics/claude-code/issues/10021,Bun runtime errors cause Claude Code to crash during normal usage.
10065,[BUG] Claude Desktop Drops/Reverts Long Multi-Step Tasks Without Warning,open,"Oct 21, 2025",,Tekgnosis,https://github.com/anthropics/claude-code/issues/10065,Claude Desktop silently drops or reverts progress on long multi-step tasks without user notification.
10071,[FEATURE] Claude can reconnect to a broken MCP in a manner similar to how it performs other actions,open,"Oct 21, 2025",,GoluxHat,https://github.com/anthropics/claude-code/issues/10071,User requests Claude ability to automatically reconnect broken MCP connections like other actions.
10074,[FEATURE] Select Theme using Environment Variable,open,"Oct 21, 2025",,iso2013,https://github.com/anthropics/claude-code/issues/10074,User requests ability to set theme via environment variable so Claude matches VSCode's theme settings automatically.
10089,Add setting to block dangerouslyOverrideSandbox parameter in Bash tool calls,open,"Oct 22, 2025",,johngrimes,https://github.com/anthropics/claude-code/issues/10089,Add technical enforcement to prevent Bash tool's `dangerouslyOverrideSandbox` parameter from bypassing sandbox restrictions.
10121,[Bug] Terminal flicker on character input during typing,open,"Oct 22, 2025",,acoxbeakpoint,https://github.com/anthropics/claude-code/issues/10121,Terminal flickers and redraws repeatedly when typing characters in PyCharm on Windows.
10124,[FEATURE] Add deep research mode as a /research slash command,open,"Oct 22, 2025",,madmaxbr5,https://github.com/anthropics/claude-code/issues/10124,Request to add a `/research` slash command for deep research mode to avoid copy-pasting between web UI and Claude Code.
10153,[BUG] Incorrect escaping inside backticks: `!` is escaped as `\!`,open,"Oct 23, 2025",,ers35,https://github.com/anthropics/claude-code/issues/10153,"Backticks containing `!` are incorrectly escaped with backslash, producing `\!` instead of `!`."
10168,Add hook for user input/question events (UserInputRequired),open,"Oct 23, 2025",,sujoychatter,https://github.com/anthropics/claude-code/issues/10168,Request for hook that fires when Claude pauses for user input during tool execution or clarifying questions.
10169,Custom Bedrock models not discoverable in /model command list,open,"Oct 23, 2025",,johnyzed,https://github.com/anthropics/claude-code/issues/10169,Custom Bedrock models work when explicitly invoked but don't appear in the `/model` command's interactive list.
10181,Claude’s automatically triggered Bash tool runs extremely slowly on Linux (v2.0.22),open,"Oct 23, 2025",,candowu,https://github.com/anthropics/claude-code/issues/10181,Claude's automatically triggered Bash tool executes commands extremely slowly on Linux in version 2.0.22.
10199,[BUG] API Error 400 - Thinking Block Modification Error,open,"Oct 23, 2025",,WamBamBoozle,https://github.com/anthropics/claude-code/issues/10199,"API returns 400 error when modifying thinking blocks, causing Claude Code sessions to become unresponsive."
10223,[BUG] Inconsistent Network Behavior and Unclear UX in Default Cloud Environment,open,"Oct 24, 2025",,coygeek,https://github.com/anthropics/claude-code/issues/10223,Default Cloud Environment shows inconsistent network behavior and unclear UX with trusted network access.
10238,[FEATURE] Add support for subdirectories in skills,open,"Oct 24, 2025",,aran0ia,https://github.com/anthropics/claude-code/issues/10238,User requests support for organizing skills in subdirectories within `.claude/skills` folder for better team organization.
10239,[BUG] Every character typed in the Claude Code TUI causes a line of chat history to disappear,open,"Oct 24, 2025",,mmenanno,https://github.com/anthropics/claude-code/issues/10239,Typing characters in Claude Code TUI progressively hides chat history from display.
10246,[FEATURE] Add Skill Autocomplete to CLI (Parity with VS Code Extension),open,"Oct 24, 2025",,jzuras,https://github.com/anthropics/claude-code/issues/10246,Request to add skill autocomplete to CLI's `/` command to match VS Code extension functionality.
10250,[BUG] OAuth Authentication Succeeds but MCP Reconnection Fails - Requires Restart,open,"Oct 24, 2025",,jhinrichsen,https://github.com/anthropics/claude-code/issues/10250,"OAuth authentication succeeds but MCP server reconnection fails, requiring Claude Code restart to access tools."
10258,[BUG] Cannot disable the buggy Interactive Question Tool,open,"Oct 24, 2025",,apolopena,https://github.com/anthropics/claude-code/issues/10258,"Users cannot disable the new Interactive Question Tool feature, forcing them to use buggy experimental UI."
10265,[FEATURE] Ability to enable or configure automatic updating of a marketplace and plugin,open,"Oct 24, 2025",,lukepattersontech,https://github.com/anthropics/claude-code/issues/10265,Request ability to automatically update private marketplaces and plugins instead of requiring manual user intervention.
10343,[BUG] Claude Code Web: session enters unrecoverable state on failure,open,"Oct 25, 2025",,khari998,https://github.com/anthropics/claude-code/issues/10343,Claude Code Web enters unrecoverable state when execution fails; requires manual intervention to resume functionality.
10352,[FEATURE] Migrate checkpoint/rollback functionality to VSCode extension,open,"Oct 26, 2025",,flowerwOw0316,https://github.com/anthropics/claude-code/issues/10352,"User requests checkpoint/rollback functionality be added to VSCode extension, currently only available in terminal version."
10373,SessionStart hooks not working for new conversations,open,"Oct 26, 2025",,jeremybarnes,https://github.com/anthropics/claude-code/issues/10373,"SessionStart hooks not executing output for new conversations, though they work for clear/compact/resume operations."
10375,[BUG] Focus reporting escape sequences ([I[O) appear in input when using mouse/modifiers,open,"Oct 26, 2025",,ree-see,https://github.com/anthropics/claude-code/issues/10375,Focus reporting escape sequences leak into input when using mouse or modifiers in terminals like WezTerm.
10390,"[BUG] Claude Code Mobile: Chats are not syncing with cloud web version, sometimes empty chats",open,"Oct 26, 2025",,khari998,https://github.com/anthropics/claude-code/issues/10390,"Mobile app chats fail to sync with web version, sometimes displaying empty conversations."
10437,Edit/Write tools fail with 'File has been unexpectedly modified' after Read tool,open,"Oct 27, 2025",,baldsam,https://github.com/anthropics/claude-code/issues/10437,Edit/Write tools fail after Read tool claims file unexpectedly modified despite no intervening changes.
10440,[FEATURE] Frolicking overload,open,"Oct 27, 2025",,firepick1,https://github.com/anthropics/claude-code/issues/10440,"Users find playful thinking synonyms like ""Frolicking"" distracting; request option to use standard terminology instead."
10447,Feature Request: CLI Commands for MCP Server Enable/Disable (Hook Automation Support),open,"Oct 27, 2025",,learnwithcc,https://github.com/anthropics/claude-code/issues/10447,Request CLI commands to enable/disable MCP servers programmatically for automation and hook integration support.
10472,[Bug] Excessive blank lines causing continuous terminal scrolling,open,"Oct 28, 2025",,rgucsb,https://github.com/anthropics/claude-code/issues/10472,"Claude Code CLI generates excessive blank lines causing continuous terminal scrolling during input and execution, making tool unusable."
10524,[BUG] The setting excludedCommands doesn't seem to be respected.,open,"Oct 28, 2025",,klillywhite,https://github.com/anthropics/claude-code/issues/10524,The `sandbox.excludedCommands` setting in `.claude/settings.json` is being ignored and excluded commands still execute.
10567,[BUG] /sandbox reports as unsupported in Linux when run under WSL2,open,"Oct 29, 2025",,ianfiske,https://github.com/anthropics/claude-code/issues/10567,"/sandbox command incorrectly reports unsupported on Linux when running under WSL2, despite having sandbox capability."
10571,[FEATURE] Allow pinning Git refs in plugin marketplaces (ref for branch/tag/commit),open,"Oct 29, 2025",,setouchi-h,https://github.com/anthropics/claude-code/issues/10571,Request ability to pin specific Git refs (branch/tag/commit) in plugin marketplaces for reproducible installations.
