number,title,state,created_at,closed_at,author,url,ai_summary
26451,[Feature]: Admin API endpoint for org-level domain blocklists (web search/fetch),open,"Feb 18, 2026",,alex-modrongroup,https://github.com/anthropics/claude-code/issues/26451,[Feature]: Admin API endpoint for org-level domain blocklists (web search/fetch)
26449,Claude in Chrome: browser extension frequently disconnects mid-session,open,"Feb 18, 2026",,oscarsixsecllc,https://github.com/anthropics/claude-code/issues/26449,Claude in Chrome: browser extension frequently disconnects mid-session
26448,"[BUG] Custom command not running in old session, only in new",open,"Feb 18, 2026",,ivorscott,https://github.com/anthropics/claude-code/issues/26448,"Custom command not running in old session, only in new. Preflight Checklist - [x] I have searched existing issues and this hasn't been reported yet - [x] This is a single bug report (please file separate reports for different bugs) - [x] I am using the lat"
26445,[BUG]  why is claude.ai looking like the school blocked chatgpt,open,"Feb 18, 2026",,jamesjadis60-cmd,https://github.com/anthropics/claude-code/issues/26445,why is claude.ai looking like the school blocked chatgpt. Preflight Checklist - [x] I have searched existing issues and this hasn't been reported yet - [x] This is a single bug report (please file separate reports for different bugs) - [x] I am using the lat
26443,[BUG] Sonnet 4.6 unexpectedly fast limit burnout (Pro),open,"Feb 18, 2026",,dapolach,https://github.com/anthropics/claude-code/issues/26443,Sonnet 4.6 unexpectedly fast limit burnout (Pro). Preflight Checklist - [x] I have searched existing issues and this hasn't been reported yet - [x] This is a single bug report (please file separate reports for different bugs) - [x] I am using the lat
26441,Claude Desktop: Black UI after cache clear due to CSP blocking fonts from assets-proxy.anthropic.com,open,"Feb 17, 2026",,craignied,https://github.com/anthropics/claude-code/issues/26441,Claude Desktop: Black UI after cache clear due to CSP blocking fonts from assets-proxy.anthropic.com
26440,Windows: bash popup window appears at startup due to -i flag in cygpath call,open,"Feb 17, 2026",,GanesanBala,https://github.com/anthropics/claude-code/issues/26440,Windows: bash popup window appears at startup due to -i flag in cygpath call
26436,"[BUG] Skill tool description example teaches model to pass short names, causing ""Unknown skill"" errors",open,"Feb 17, 2026",,krmj22,https://github.com/anthropics/claude-code/issues/26436,"Skill tool description example teaches model to pass short names, causing ""Unknown skill"" errors"
26435,[BUG] /stats command fails with 'Failed to load stats: Invalid time value',open,"Feb 17, 2026",,DoomzD,https://github.com/anthropics/claude-code/issues/26435,/stats command fails with 'Failed to load stats: Invalid time value'
26434,"[FEATURE] Issue Noise Reduction: Automated Deflection, Bulk Cleanup, and Mega-Issue Strategy for 6,000+ Open Issues",open,"Feb 17, 2026",,shimscho,https://github.com/anthropics/claude-code/issues/26434,"Issue Noise Reduction: Automated Deflection, Bulk Cleanup, and Mega-Issue Strategy for 6,000+ Open Issues"
26433,npm → standalone migration doesn't detect or warn about existing npm install,open,"Feb 17, 2026",,rocket289k,https://github.com/anthropics/claude-code/issues/26433,npm → standalone migration doesn't detect or warn about existing npm install
26430,Windows: Bash tool stdout capture broken when using Git Bash via CLAUDE_CODE_SHELL,open,"Feb 17, 2026",,rocket289k,https://github.com/anthropics/claude-code/issues/26430,Windows: Bash tool stdout capture broken when using Git Bash via CLAUDE_CODE_SHELL
26429,[FEATURE] Expose project root to Task subagents (CLAUDE_PROJECT_DIR or equivalent),open,"Feb 17, 2026",,ZihaoZhou,https://github.com/anthropics/claude-code/issues/26429,Expose project root to Task subagents (CLAUDE_PROJECT_DIR or equivalent)
26426,Agent Teams inbox polling doesn't work in non-interactive/SDK streaming mode,open,"Feb 17, 2026",,dudu1111685,https://github.com/anthropics/claude-code/issues/26426,Agent Teams inbox polling doesn't work in non-interactive/SDK streaming mode
26424,[FEATURE] Task-scoped permission approval for multi-step operations,open,"Feb 17, 2026",,Kinimodes,https://github.com/anthropics/claude-code/issues/26424,Task-scoped permission approval for multi-step operations. Preflight Checklist - [x] I have searched existing requests and this feature hasn't been requested yet - [x] This is a single feature request (not multiple features) Problem Statement Missing middle-g
26423,[BUG] PreToolUse hook systemMessage not visible to Claude (assistant) when blocking,open,"Feb 17, 2026",,SebRogala,https://github.com/anthropics/claude-code/issues/26423,PreToolUse hook systemMessage not visible to Claude (assistant) when blocking
26412,[BUG] CLI is unusably broken.,open,"Feb 17, 2026",,SethChaffee,https://github.com/anthropics/claude-code/issues/26412,CLI is unusably broken.. Preflight Checklist - [x] I have searched existing issues and this hasn't been reported yet - [x] This is a single bug report (please file separate reports for different bugs) - [x] I am using the lat
26409,[MODEL] The nonsense words displayed when thinking,open,"Feb 17, 2026",,robertansgrant-dev,https://github.com/anthropics/claude-code/issues/26409,"The nonsense words displayed when thinking. Preflight Checklist - [x] I have searched existing issues for similar behavior reports - [x] This report does NOT contain sensitive information (API keys, passwords, etc"
26408,[BUG] There's an issue with the selected model (claude-sonnet-4-6).,open,"Feb 17, 2026",,nibblesnbits,https://github.com/anthropics/claude-code/issues/26408,There's an issue with the selected model (claude-sonnet-4-6)
26407,[BUG] VS Code account issue,open,"Feb 17, 2026",,raul9491,https://github.com/anthropics/claude-code/issues/26407,VS Code account issue. Preflight Checklist - [x] I have searched existing issues and this hasn't been reported yet - [x] This is a single bug report (please file separate reports for different bugs) - [x] I am using the lat
26404,[Bug Report] Weekly token usage limit draining abnormally fast immediately after Claude Code Sonnet 4.6 update — using Opus 4.6 on Max x5 plan ($200/month),open,"Feb 17, 2026",,mafiaboyhacker,https://github.com/anthropics/claude-code/issues/26404,[Bug Report] Weekly token usage limit draining abnormally fast immediately after Claude Code Sonnet 4.6 update — using Opus 4.6 on Max x5 plan ($200/month)
26403,[FEATURE] don't ask for any subsequent edit of plan file when I explicitly tell Claude to edit it anytime automatically,open,"Feb 17, 2026",,michaill,https://github.com/anthropics/claude-code/issues/26403,don't ask for any subsequent edit of plan file when I explicitly tell Claude to edit it anytime automatically
26402,[BUG] CC Eating RAM like hungry monsters,open,"Feb 17, 2026",,EliYagel,https://github.com/anthropics/claude-code/issues/26402,CC Eating RAM like hungry monsters. Preflight Checklist - [x] I have searched existing issues and this hasn't been reported yet - [x] This is a single bug report (please file separate reports for different bugs) - [x] I am using the lat
26400,Task tool subagents fail with 'classifyHandoffIfNeeded is not defined',open,"Feb 17, 2026",,aviadshiber,https://github.com/anthropics/claude-code/issues/26400,Task tool subagents fail with 'classifyHandoffIfNeeded is not defined'
26398,[BUG] /rename usage message missing argument placeholder,open,"Feb 17, 2026",,nickells,https://github.com/anthropics/claude-code/issues/26398,"/rename usage message missing argument placeholder. When running `/rename` without arguments, the error message shows: This is unhelpful because it doesn't indicate that an argument is expected"
26397,Complaint: Repeated violation of user-configured directives causing excessive token consumption,open,"Feb 17, 2026",,robertomalheiros,https://github.com/anthropics/claude-code/issues/26397,Complaint: Repeated violation of user-configured directives causing excessive token consumption
26396,[DOCS] Model configuration page references outdated Sonnet 4.5 instead of Sonnet 4.6,open,"Feb 17, 2026",,coygeek,https://github.com/anthropics/claude-code/issues/26396,[DOCS] Model configuration page references outdated Sonnet 4.5 instead of Sonnet 4.6
26395,[DOCS] Settings docs missing `--add-dir` interaction with `enabledPlugins` and `extraKnownMarketplaces`,open,"Feb 17, 2026",,coygeek,https://github.com/anthropics/claude-code/issues/26395,[DOCS] Settings docs missing `--add-dir` interaction with `enabledPlugins` and `extraKnownMarketplaces`
26394,Feature request: Central dashboard to monitor multiple Claude Code instances across projects,open,"Feb 17, 2026",,mcfredrick,https://github.com/anthropics/claude-code/issues/26394,Feature request: Central dashboard to monitor multiple Claude Code instances across projects
26393,[DOCS] VS Code docs missing permission destination persistence (project/user/session),open,"Feb 17, 2026",,coygeek,https://github.com/anthropics/claude-code/issues/26393,[DOCS] VS Code docs missing permission destination persistence (project/user/session)
26392,[DOCS] Agent SDK missing `SDKRateLimitInfo` and `SDKRateLimitEvent` type documentation,open,"Feb 17, 2026",,coygeek,https://github.com/anthropics/claude-code/issues/26392,[DOCS] Agent SDK missing `SDKRateLimitInfo` and `SDKRateLimitEvent` type documentation
26390,[BUG] Terminal markdown renderer silently destroys ~40% of GFM features the system prompt claims are supported,open,"Feb 17, 2026",,mr-lodco,https://github.com/anthropics/claude-code/issues/26390,Terminal markdown renderer silently destroys ~40% of GFM features the system prompt claims are supported
26388,Queued messages get misinterpreted when user types during AI response,open,"Feb 17, 2026",,Jonohobs,https://github.com/anthropics/claude-code/issues/26388,Queued messages get misinterpreted when user types during AI response
26387,[BUG],open,"Feb 17, 2026",,greatnorthernfishguy-hub,https://github.com/anthropics/claude-code/issues/26387,Preflight Checklist - [x] I have searched existing issues and this hasn't been reported yet - [x] This is a single bug report (please file separate reports for different bugs) - [x] I am using the lat
26385,[BUG] Cowork: Word & PowerPoint MCP connectors have AppleScript syntax errors — replace_text and get_slide_content broken,open,"Feb 17, 2026",,bpernsteiner,https://github.com/anthropics/claude-code/issues/26385,Cowork: Word & PowerPoint MCP connectors have AppleScript syntax errors — replace_text and get_slide_content broken
26384,[BUG],open,"Feb 17, 2026",,jerryboganda,https://github.com/anthropics/claude-code/issues/26384,Preflight Checklist - [x] I have searched existing issues and this hasn't been reported yet - [x] This is a single bug report (please file separate reports for different bugs) - [x] I am using the lat
26383,Claude in Chrome: bridge handler missing tabId type coercion causes all tab-interacting tools to timeout,open,"Feb 17, 2026",,assafkip,https://github.com/anthropics/claude-code/issues/26383,Claude in Chrome: bridge handler missing tabId type coercion causes all tab-interacting tools to timeout
26379,[FEATURE] Being able to select any model in Claude Code VS Code — Sonnet 4.5,open,"Feb 17, 2026",,jlumbroso,https://github.com/anthropics/claude-code/issues/26379,Being able to select any model in Claude Code VS Code — Sonnet 4.5
